['oh', 'steubenville', '301-franciscan-square']
['ok', 'edmond', '2141-w-15th-st']
['ok', 'tulsa', '7122-s.-memorial-dr.']
['or', 'albany', '2115-sw-pacific-blvd.-sw']
['or', 'beaverton', '14700-s.w.-murray-scholls-dr']
['or', 'beaverton', '2919-sw-cedar-hills-blvd.']
['or', 'bend', '2680-ne-highway-20']
['or', 'corvallis', '1580-nw-9th-st.']
['or', 'eugene', '1005-green-acres-rd.']
['or', 'eugene', '293-valley-river-way']
['or', 'eugene', '1395-university-st-erb-memorial-union']
['or', 'happy-valley', '11965-se-sunnyside-rd']
['or', 'hillsboro', '11221-ne-evergreen-pkwy-suite-d']
['or', 'hillsboro', '7204-n.e.-cornell-rd.']
['or', 'hillsboro', '3623-southeast-cornelius-pass-road']
['or', 'keizer', '2555-jorie-lane']
['or', 'medford', '20-rossanley-dr']
['or', 'medford', '15-garfield-st.']
['or', 'portland', '13565-northwest-cornell-road']
['or', 'portland', '12000-se-82nd-ave.']
['or', 'portland', '1307-n.e.-102nd-ave.']
['or', 'portland', '7000-ne-airport-way']
['or', 'salem', '3096-ne-lancaster-dr.']
['or', 'salem', '2910-commercial-st.-s.e.']
['or', 'salem', '515-taggart-dr.-nw']
['or', 'sandy', '36725-hwy-26']
['or', 'sherwood', '21155-southwest-baler-way']
['or', 'tigard', '7136-sw-hazel-fern-rd.']
['or', 'tigard', '9473-sw-washington-square-rd.']
['or', 'tualatin', '7137-sw-nyberg-st.']
['or', 'wilsonville', '8261-b-sw-wilsonville-rd.']
['or', 'wood-village', '22401-ne-glisan-street']
['pa', 'allentown', '4606-broadway']
['pa', 'lancaster', '520-centerville-road']
['pa', 'philadelphia', 'terminal-d']
['pa', 'philadelphia', 'philadelphia-intl-airport-space-c-9a']
['pa', 'philadelphia', '1816-n.-15th-st-campus-rec-center']
['pa', 'pittsburgh', '531-grant-street']
['pa', 'university-park', 'hub-student-union-center']
['sc', 'columbia', '100-columbiana-cir']
['sc', 'greenville', '700-haywood-road']
['sc', 'myrtle-beach', '4635-factory-stores-blvd']
['sc', 'north-charleston', '4840-tanger-outlet-boulevard']
['tn', 'franklin', '1844-w.-mcewen-dr.']
['tn', 'knoxville', '7600-kingston-pike']
['tn', 'murfreesboro', '3053-medical-center-pkwy']
['tn', 'murfreesboro', '2263-memorial-boulevard']
['tn', 'nashville', '2126-abbott-martin-rd']
['tn', 'nashville', '433-opry-mills-road']
['tx', 'austin', '1201-barbara-jordan-blvd.']
['tx', 'austin', '2501-west-parmer-lane']
['tx', 'burleson', '971-s.-w.-wilshire-blvd']
['tx', 'cedar-park', '401-w.-whitestone-blvd.']
['tx', 'corpus-christi', '5425-s.-padre-island-dr.']
['tx', 'dallas', '13350-north-dallas-pkwy']
['tx', 'dallas', '5923-greenville-ave.']
['tx', 'dallas', '2400-aviation-dr']
['tx', 'dallas', '3420-west-camp-wisdom-road']
['tx', 'denton', '1155-union-circle']
['tx', 'el-paso', '500-w.-university-union-services-building']
['tx', 'el-paso', '13371-eastlake-blvd-suite-501']
['tx', 'el-paso', '985-n-resler-ste-a']
['tx', 'fort-worth', '2805-heritage-trace-parkway']
['tx', 'fort-worth', '5301-golden-triangle']
['tx', 'fort-worth', '4811-overton-ridge']
['tx', 'fort-worth', '7046-blue-mound-rd']
['tx', 'frisco', '2601-preston-rd']
['tx', 'frisco', '6828-stonebrook-parkway']
['tx', 'grand-prairie', '3040-w-camp-wisdom-rd.']
['tx', 'houston', '2515-post-oak-blvd.']
['tx', 'houston', '6405-west-rd.']
['tx', 'leander', '13920-ronald-reagan-blvd.-suite-201']
['tx', 'lewisville', '1565-w-main-st.-200']
['tx', 'little-elm', '2750-little-elm-pkwy-suite-105']
['tx', 'mansfield', '3000-e-broad-st.']
['tx', 'mckinney', '1658-w.-university-dr']
['tx', 'mckinney', '5200-stacy-road']
['tx', 'missouri-city', '9303-hwy-6']
['tx', 'murphy', '115-w-farm-to-market-554']
['tx', 'odessa', '5606-northeast-loop-338']
['tx', 'pearland', '2810-business-center-dr.']
['tx', 'plano', '1201-e.-spring-creek-pkwy']
['tx', 'plano', '6100-w-park-blvd']
['tx', 'providence-village', '804-main-street']
['tx', 'richmond', '10169-grand-parkway']
['tx', 'san-antonio', '290-e.-basse-rd.']
['tx', 'san-antonio', '5535-w.-loop-1604-n.']
['tx', 'san-antonio', '7400-san-pedro']
['tx', 'san-antonio', '8603-state-hwy-151']
['tx', 'san-antonio', '20935-us-hwy-281-n']
['tx', 'san-antonio', '7003-bandera-road']
['tx', 'spring', '6710-spring-stuebner-rd']
['tx', 'sugar-land', '16535-southwest-fwy']
['tx', 'the-woodlands', '1201-lake-woodlands-dr']
['tx', 'waco', '4300-w.-waco-dr.']
['tx', 'wylie', '809-woodbridge-pkwy']
['ut', 'cedar-city', '646-s-main-st']
['ut', 'clinton', '1776-north-2000-west']
['ut', 'draper', '148-e.-12300-s.']
['ut', 'herriman', '14728-s-marketplace-dr-ste.-a']
['ut', 'layton', '1944-n.-woodland-park-dr.']
['ut', 'lehi', '3601-north-digital-dr']
['ut', 'logan', '130-e.-400-n.']
['ut', 'midvale', '7194-s.-union-park-ave.']
['ut', 'ogden', '1155-west-riverdale-rd.']
['ut', 'ogden', '4396-south-harrison-blvd']
['ut', 'orem', '800-w.-university-pkwy']
['ut', 'provo', '2047-ernest-l.-wilkinson']
['ut', 'provo', '1774-n.-university-pkwy']
['ut', 'salt-lake-city', '3294-s.-1300-e.']
['ut', 'salt-lake-city', '613-east-400-south']
['ut', 'salt-lake-city', '3920-w.-terminal-dr.']
['ut', 'salt-lake-city', '5590-south-van-winkle-expressway']
['ut', 'sandy', '77-w.-10600-south-st.']
['ut', 'south-jordan', '11507-s.-pkwy-plaza-dr.']
['ut', 'st.-george', '473-south-river-rd']
['ut', 'st.-george', '1091-north-bluff-street']
['ut', 'taylorsville', '5578-s.-redwood-blvd.']
['ut', 'west-jordan', '7689-s.-jordan-landing-blvd.']
['ut', 'west-valley-city', '3567-constitution-blvd.']
['va', 'blacksburg', 'jamba-virginia-tech']
['va', 'norfolk', '1600-premium-outlets-blvd']
['wa', 'bellevue', '131-bellevue-square']
['wa', 'blaine', '1300-boblett-st']
['wa', 'burlington', '1839-s.-burlington-blvd']
['wa', 'covington', '17125-se-270th-place']
['wa', 'everett', '305-se-everett-mall-way']
['wa', 'federal-way', '1413-south-348th-st.']
['wa', 'issaquah', '6160-e.-lake-sammamish-pkwy-se']
['wa', 'lacey', '1350-marvin-rd-n.e.']
['wa', 'lynnwood', '3000-184th-street-sw']
['wa', 'marysville', '17101-27th-ave.-ne']
['wa', 'moses-lake', '933-north-stratford-road']
['wa', 'pasco', '7425-sandifur-parkway']
['wa', 'puyallup', '3803-meridian-south']
['wa', 'redmond', '16002-redmond-way-ne']
['wa', 'richland', '2727-queensgate-dr']
['wa', 'spokane', '14700-e-indiana-ave']
['wa', 'tukwila', '680-southcenter-mall']
['wa', 'vancouver', '16501-se-mill-plain-blvd']
['wa', 'vancouver', '7907-ne-6th-ave']
['wa', 'vancouver', '8101-ne-pkwy-dr.']
['wa', 'woodinville', '13804-ne-175th-street']
['wa', 'yakima', '2412-w-nob-hill-blvd']
['dc', 'washington', '429-lenfant-plaza-sw']
['dc', 'washington', '50-massachusetts-ave-ne']
['wi', 'brookfield', '17000-w.-bluemound-rd.']
['wi', 'madison', '650-state-street']
['wi', 'milwaukee', '544-e.-ogden-ave']
['wi', 'milwaukee', '1614-w.-wisconsin-ave']
